FASITEC DESENVOLVIMENTO E TECNOLOGIA LTDA;;;;;;;;;;;;;;;;;;;;;;;;;;Página:;;1/235;;
CNPJ:;;00483195000178;;;;;;;;;;;;;;;;;;;;;;;;Emissão:;;27/06/2025;;
Período:;;01/01/2024;;;;;;a;;31/12/2024;;;;;;;;;;;;;;;;Hora:;;14:23:05;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
RETENÇÕES A COMPENSAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Código;;;;;Imposto;;;;;;Nota;;Tipo;;Data;;Valor Contábil;;Retenção;;;;;;;;Cód. Rec.
Cliente:;;;;;2;;;;;;CAIXA ECONOMICA FEDERAL;;;;;;;;;;;CNPJ:;;;00360305005920;;;;;
;;;16;;;;;IRRF;;;;;;202400000002398;;Serviço;;01/04/2024;;475,20;;22,81;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002406;;Serviço;;01/04/2024;;1.997,16;;95,86;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003030;;Serviço;;01/05/2024;;477,60;;22,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003038;;Serviço;;01/05/2024;;1.935,56;;92,91;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003672;;Serviço;;01/06/2024;;451,20;;21,66;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003680;;Serviço;;01/06/2024;;1.958,88;;94,03;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004346;;Serviço;;01/07/2024;;448,80;;21,54;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004354;;Serviço;;01/07/2024;;1.999,16;;95,96;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005061;;Serviço;;01/08/2024;;432,00;;20,74;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005769;;Serviço;;01/09/2024;;439,20;;21,08;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006491;;Serviço;;01/10/2024;;434,40;;20,85;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007216;;Serviço;;07/11/2024;;434,40;;20,85;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007955;;Serviço;;10/12/2024;;446,40;;21,43;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;862,09;;;;;;;;
Cliente:;;;;;175;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000184578;;;;;
;;;16;;;;;IRRF;;;;;;202400000000485;;Serviço;;01/01/2024;;639,45;;30,69;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001099;;Serviço;;01/02/2024;;771,40;;37,03;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001696;;Serviço;;01/03/2024;;655,69;;31,47;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002407;;Serviço;;01/04/2024;;641,48;;30,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003039;;Serviço;;01/05/2024;;627,27;;30,11;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003681;;Serviço;;01/06/2024;;673,96;;32,35;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004355;;Serviço;;01/07/2024;;678,02;;32,54;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005069;;Serviço;;01/08/2024;;673,96;;32,35;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005778;;Serviço;;01/09/2024;;659,75;;31,67;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006501;;Serviço;;01/10/2024;;643,51;;30,89;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007226;;Serviço;;07/11/2024;;645,54;;30,99;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007965;;Serviço;;10/12/2024;;635,39;;30,50;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;381,38;;;;;;;;
Cliente:;;;;;176;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000054879;;;;;
;;;16;;;;;IRRF;;;;;;202400000000486;;Serviço;;01/01/2024;;1.063,20;;51,03;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001169;;Serviço;;01/02/2024;;1.177,19;;56,51;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001786;;Serviço;;01/03/2024;;1.244,96;;59,76;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;167,30;;;;;;;;
Cliente:;;;;;177;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000195260;;;;;
;;;16;;;;;IRRF;;;;;;202400000000490;;Serviço;;01/01/2024;;751,10;;36,05;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001100;;Serviço;;01/02/2024;;734,86;;35,27;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001697;;Serviço;;01/03/2024;;736,89;;35,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002408;;Serviço;;01/04/2024;;773,43;;37,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003040;;Serviço;;01/05/2024;;789,67;;37,90;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003682;;Serviço;;01/06/2024;;688,80;;33,06;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004356;;Serviço;;01/07/2024;;785,40;;37,70;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005070;;Serviço;;01/08/2024;;718,20;;34,47;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005780;;Serviço;;01/09/2024;;724,50;;34,78;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006503;;Serviço;;01/10/2024;;737,10;;35,38;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007228;;Serviço;;07/11/2024;;730,80;;35,08;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007967;;Serviço;;10/12/2024;;703,50;;33,77;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;425,95;;;;;;;;
Cliente:;;;;;178;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000680397;;;;;
;;;16;;;;;IRRF;;;;;;202400000000492;;Serviço;;01/01/2024;;520,80;;25,00;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001102;;Serviço;;01/02/2024;;508,80;;24,42;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001699;;Serviço;;01/03/2024;;523,20;;25,11;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;74,53;;;;;;;;
Cliente:;;;;;179;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000622001;;;;;
;;;16;;;;;IRRF;;;;;;202400000000493;;Serviço;;01/01/2024;;1.070,40;;51,38;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001103;;Serviço;;01/02/2024;;1.108,80;;53,22;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001700;;Serviço;;01/03/2024;;1.128,00;;54,14;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;158,74;;;;;;;;
Cliente:;;;;;180;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000095044;;;;;
;;;16;;;;;IRRF;;;;;;202400000000494;;Serviço;;01/01/2024;;511,20;;24,54;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001173;;Serviço;;01/02/2024;;514,55;;24,70;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001790;;Serviço;;01/03/2024;;524,59;;25,18;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;74,42;;;;;;;;
Cliente:;;;;;181;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000125563;;;;;
;;;16;;;;;IRRF;;;;;;202400000000495;;Serviço;;01/01/2024;;44,20;;2,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001174;;Serviço;;01/02/2024;;44,20;;2,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001791;;Serviço;;01/03/2024;;55,20;;2,65;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;6,89;;;;;;;;
Cliente:;;;;;182;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000380164;;;;;
;;;16;;;;;IRRF;;;;;;202400000000496;;Serviço;;01/01/2024;;326,83;;15,69;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001175;;Serviço;;01/02/2024;;339,01;;16,27;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001792;;Serviço;;01/03/2024;;353,22;;16,95;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;48,91;;;;;;;;
Cliente:;;;;;183;;;;;;BANCO DO BRASIL S/A;;;;;;;;;;;CNPJ:;;;00000000001406;;;;;
;;;16;;;;;IRRF;;;;;;202400000000498;;Serviço;;01/01/2024;;1.001,64;;48,08;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000500;;Serviço;;01/01/2024;;105,30;;5,05;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001125;;Serviço;;01/02/2024;;1.009,80;;48,47;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001127;;Serviço;;01/02/2024;;105,30;;5,05;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001672;;Serviço;;01/03/2024;;956,76;;45,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001674;;Serviço;;01/03/2024;;122,85;;5,90;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;158,47;;;;;;;;
Cliente:;;;;;184;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000708232;;;;;
;;;16;;;;;IRRF;;;;;;202400000000499;;Serviço;;01/01/2024;;134,40;;6,45;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001126;;Serviço;;01/02/2024;;158,40;;7,60;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001673;;Serviço;;01/03/2024;;177,60;;8,52;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;22,57;;;;;;;;
Cliente:;;;;;185;;;;;;BANCO DO BRASIL S/A;;;;;;;;;;;CNPJ:;;;00000000001406;;;;;
;;;16;;;;;IRRF;;;;;;202400000000501;;Serviço;;01/01/2024;;3.062,08;;146,98;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001128;;Serviço;;01/02/2024;;3.080,00;;147,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001675;;Serviço;;01/03/2024;;3.194,24;;153,32;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002412;;Serviço;;01/04/2024;;969,00;;46,51;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002414;;Serviço;;01/04/2024;;130,65;;6,27;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002415;;Serviço;;01/04/2024;;3.230,08;;155,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003044;;Serviço;;01/05/2024;;1.017,96;;48,86;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003046;;Serviço;;01/05/2024;;144,13;;6,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003047;;Serviço;;01/05/2024;;3.225,60;;154,83;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003686;;Serviço;;01/06/2024;;1.024,08;;49,16;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003688;;Serviço;;01/06/2024;;162,40;;7,80;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003689;;Serviço;;01/06/2024;;3.178,56;;152,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004360;;Serviço;;01/07/2024;;981,24;;47,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004362;;Serviço;;01/07/2024;;172,55;;8,28;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004363;;Serviço;;01/07/2024;;3.178,56;;152,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005075;;Serviço;;01/08/2024;;985,32;;47,30;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005077;;Serviço;;01/08/2024;;182,70;;8,77;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005079;;Serviço;;01/08/2024;;3.236,80;;155,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005785;;Serviço;;01/09/2024;;1.011,84;;48,57;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005787;;Serviço;;01/09/2024;;188,79;;9,06;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005789;;Serviço;;01/09/2024;;3.245,76;;155,80;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006508;;Serviço;;01/10/2024;;1.017,96;;48,86;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006510;;Serviço;;01/10/2024;;205,03;;9,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006512;;Serviço;;01/10/2024;;3.348,54;;160,73;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007233;;Serviço;;07/11/2024;;924,12;;44,36;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007235;;Serviço;;07/11/2024;;221,27;;10,62;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007237;;Serviço;;07/11/2024;;3.304,08;;158,60;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007972;;Serviço;;10/12/2024;;971,56;;46,63;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007974;;Serviço;;10/12/2024;;237,51;;11,40;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007976;;Serviço;;10/12/2024;;3.346,20;;160,62;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;2.360,58;;;;;;;;
Cliente:;;;;;186;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000237876;;;;;
;;;16;;;;;IRRF;;;;;;202400000000502;;Serviço;;01/01/2024;;237,60;;11,40;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001137;;Serviço;;01/02/2024;;218,40;;10,48;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001676;;Serviço;;01/03/2024;;213,60;;10,25;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;32,13;;;;;;;;
Cliente:;;;;;187;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000308994;;;;;
;;;16;;;;;IRRF;;;;;;202400000000503;;Serviço;;01/01/2024;;338,25;;16,24;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001177;;Serviço;;01/02/2024;;340,30;;16,33;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001794;;Serviço;;01/03/2024;;346,45;;16,63;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;49,20;;;;;;;;
Cliente:;;;;;188;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000710130;;;;;
;;;16;;;;;IRRF;;;;;;202400000000504;;Serviço;;01/01/2024;;489,60;;23,50;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001178;;Serviço;;01/02/2024;;482,40;;23,16;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001795;;Serviço;;01/03/2024;;501,60;;24,08;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;70,74;;;;;;;;
Cliente:;;;;;189;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000481602;;;;;
;;;16;;;;;IRRF;;;;;;202400000000506;;Serviço;;01/01/2024;;38,40;;1,84;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001138;;Serviço;;01/02/2024;;36,00;;1,73;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001677;;Serviço;;01/03/2024;;43,20;;2,07;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;5,64;;;;;;;;
Cliente:;;;;;190;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000062383;;;;;
;;;16;;;;;IRRF;;;;;;202400000000507;;Serviço;;01/01/2024;;161,85;;7,77;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001139;;Serviço;;01/02/2024;;163,80;;7,86;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001678;;Serviço;;01/03/2024;;189,15;;9,08;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002418;;Serviço;;01/04/2024;;214,50;;10,30;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003050;;Serviço;;01/05/2024;;224,25;;10,76;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003691;;Serviço;;01/06/2024;;269,10;;12,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004365;;Serviço;;01/07/2024;;269,10;;12,92;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005078;;Serviço;;01/08/2024;;948,00;;45,50;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005081;;Serviço;;01/08/2024;;273,00;;13,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005788;;Serviço;;01/09/2024;;616,80;;29,61;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005791;;Serviço;;01/09/2024;;278,85;;13,38;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006511;;Serviço;;01/10/2024;;612,00;;29,38;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006514;;Serviço;;01/10/2024;;290,55;;13,95;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007236;;Serviço;;07/11/2024;;609,60;;29,26;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007239;;Serviço;;07/11/2024;;296,40;;14,23;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007975;;Serviço;;10/12/2024;;607,20;;29,15;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007978;;Serviço;;10/12/2024;;316,20;;15,18;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;304,35;;;;;;;;
Cliente:;;;;;191;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000112151;;;;;
;;;16;;;;;IRRF;;;;;;202400000000508;;Serviço;;01/01/2024;;630,48;;30,26;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000512;;Serviço;;01/01/2024;;62,93;;3,02;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001140;;Serviço;;01/02/2024;;639,36;;30,69;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001144;;Serviço;;01/02/2024;;58,87;;2,83;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001679;;Serviço;;01/03/2024;;634,92;;30,48;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001683;;Serviço;;01/03/2024;;62,93;;3,02;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002419;;Serviço;;01/04/2024;;657,12;;31,54;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002423;;Serviço;;01/04/2024;;75,11;;3,61;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003051;;Serviço;;01/05/2024;;683,76;;32,82;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003055;;Serviço;;01/05/2024;;79,17;;3,80;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003692;;Serviço;;01/06/2024;;709,17;;34,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003696;;Serviço;;01/06/2024;;84,00;;4,03;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004366;;Serviço;;01/07/2024;;732,27;;35,15;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004370;;Serviço;;01/07/2024;;88,20;;4,23;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005082;;Serviço;;01/08/2024;;732,27;;35,15;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005086;;Serviço;;01/08/2024;;92,40;;4,44;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005792;;Serviço;;01/09/2024;;729,96;;35,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005796;;Serviço;;01/09/2024;;90,30;;4,33;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006515;;Serviço;;01/10/2024;;729,96;;35,04;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006519;;Serviço;;01/10/2024;;86,10;;4,13;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007240;;Serviço;;07/11/2024;;748,44;;35,93;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007244;;Serviço;;07/11/2024;;86,10;;4,13;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007979;;Serviço;;10/12/2024;;753,06;;36,15;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007983;;Serviço;;10/12/2024;;81,90;;3,93;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;447,79;;;;;;;;
Cliente:;;;;;192;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000072850;;;;;
;;;16;;;;;IRRF;;;;;;202400000000509;;Serviço;;01/01/2024;;199,20;;9,56;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001141;;Serviço;;01/02/2024;;204,00;;9,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001680;;Serviço;;01/03/2024;;213,60;;10,25;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;29,60;;;;;;;;
Cliente:;;;;;193;;;;;;BANCO DO BRASIL S/A;;;;;;;;;;;CNPJ:;;;00000000007870;;;;;
;;;16;;;;;IRRF;;;;;;202400000000510;;Serviço;;01/01/2024;;279,48;;13,42;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001142;;Serviço;;01/02/2024;;273,36;;13,12;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001681;;Serviço;;01/03/2024;;303,96;;14,59;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002421;;Serviço;;01/04/2024;;308,04;;14,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003053;;Serviço;;01/05/2024;;295,80;;14,20;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003694;;Serviço;;01/06/2024;;310,08;;14,88;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004368;;Serviço;;01/07/2024;;312,12;;14,98;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005084;;Serviço;;01/08/2024;;310,08;;14,88;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005794;;Serviço;;01/09/2024;;320,28;;15,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006517;;Serviço;;01/10/2024;;320,28;;15,37;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007242;;Serviço;;07/11/2024;;318,24;;15,28;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007981;;Serviço;;10/12/2024;;338,12;;16,23;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;177,11;;;;;;;;
Cliente:;;;;;194;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000075361;;;;;
;;;16;;;;;IRRF;;;;;;202400000000511;;Serviço;;01/01/2024;;43,20;;2,07;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001143;;Serviço;;01/02/2024;;45,60;;2,19;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001682;;Serviço;;01/03/2024;;45,60;;2,19;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;6,45;;;;;;;;
Cliente:;;;;;195;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000060097;;;;;
;;;16;;;;;IRRF;;;;;;202400000000513;;Serviço;;01/01/2024;;51,00;;2,45;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001152;;Serviço;;01/02/2024;;57,12;;2,74;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001711;;Serviço;;01/03/2024;;57,12;;2,74;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002424;;Serviço;;01/04/2024;;57,12;;2,74;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003056;;Serviço;;01/05/2024;;61,48;;2,95;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003699;;Serviço;;01/06/2024;;57,24;;2,75;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004372;;Serviço;;01/07/2024;;59,36;;2,85;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005089;;Serviço;;01/08/2024;;59,36;;2,85;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005800;;Serviço;;01/09/2024;;59,36;;2,85;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000006523;;Serviço;;01/10/2024;;61,48;;2,95;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007248;;Serviço;;07/11/2024;;61,48;;2,95;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000007987;;Serviço;;10/12/2024;;61,48;;2,95;;;;;;;;170806
Total:;;;;;;;;;;;;;;;;;;;;;;33,77;;;;;;;;
Cliente:;;;;;196;;;;;;BANCO DO BRASIL SA;;;;;;;;;;;CNPJ:;;;00000000298158;;;;;
;;;16;;;;;IRRF;;;;;;202400000000514;;Serviço;;01/01/2024;;597,18;;28,66;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000000545;;Serviço;;01/01/2024;;1.269,84;;60,95;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001153;;Serviço;;01/02/2024;;599,40;;28,77;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001165;;Serviço;;01/02/2024;;1.260,96;;60,53;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001712;;Serviço;;01/03/2024;;592,74;;28,45;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000001726;;Serviço;;01/03/2024;;1.252,08;;60,10;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002425;;Serviço;;01/04/2024;;614,94;;29,52;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000002439;;Serviço;;01/04/2024;;1.300,92;;62,44;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003057;;Serviço;;01/05/2024;;612,72;;29,41;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003071;;Serviço;;01/05/2024;;1.349,04;;64,75;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003700;;Serviço;;01/06/2024;;655,50;;31,46;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000003715;;Serviço;;01/06/2024;;1.351,35;;64,86;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004373;;Serviço;;01/07/2024;;683,10;;32,79;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000004388;;Serviço;;01/07/2024;;1.395,24;;66,97;;;;;;;;170806
;;;16;;;;;IRRF;;;;;;202400000005090;;Serviço;;01/08/2024;;683,10;;32,79;;;;;;;;170806
